Номер ВСП/ПВЗ|Дата открытия ВСП/ПВЗ|Адрес ВСП/ПВЗ|Режим работы ВСП/ПВЗ|Точность|Широта|Долгота
8637/0274|2021-02-24 17:08:44|Архангельская область,город Северодвинск,улица Советская, дом 50/12|ПН-ПТ 09:30-18:30, СБ 10:00-16:30, ВС выходной|95.17|64.56428999293794|39.82303998424814
8637/0277|2021-06-07 13:59:05|Архангельская область,город Северодвинск, проспект Труда, дом 16А|ПН-ПТ 10:00-19:00, СБ 10:00-15:00, ВС выходной|96.43|64.55974000252772|39.79643004005609
8637/0281|2021-02-24 17:08:44|Архангельская область,город Северодвинск,улица Ломоносова, дом 94|ПН-ПТ 09:00-19:00, СБ 10:00-17:00, ВС выходной|96.49|64.55232998102545|39.78889001523558
8638/0145|2021-02-24 17:08:40|Вологодская область,город Череповец, бульвар Доменщиков, дом 29|ПН-ПТ 09:00-18:30, СБ 09:00-15:30, ВС выходной|96.3|59.12448001053392|37.89735003276604
8638/0148|2021-02-24 17:08:39|Вологодская область,город Череповец,улица Ленина, дом 153А|ПН-ПТ 09:00-18:30, СБ 09:00-15:30, ВС выходной|96.0|59.12852000404547|37.88656000880829
8638/0150|2021-02-24 17:08:39|Вологодская область,город Череповец,улица Космонавта Беляева, дом 2|ПН-ПТ 09:00-19:00, СБ 09:00-15:00, ВС выходной|96.55|59.12702999502747|37.98477001394366
8638/0152|2021-02-24 17:08:39|Вологодская область,город Череповец,улица Архангельская, дом 46А|ПН-ПТ 09:00-18:30, СБ-ВС выходной|96.43|59.11844998557049|37.97994002605785
8638/0153|2021-02-24 17:08:39|Вологодская область,город Череповец,улица Ленинградская, дом 2|ПН-ПТ 09:30-18:30, СБ 10:00-15:00, ВС выходной|96.3|59.09858998800561|37.91466000392785
8638/0156|2021-02-24 17:08:39|Вологодская область,город Череповец,улица Металлургов, дом 2|ПН-ПТ 09:00-18:30, СБ 09:00-15:00, ВС выходной|96.15|59.12929998204544|37.91315997853556
8638/0157|2021-02-24 17:08:39|Вологодская область,город Череповец, проспект Победы, дом 61|ПН-ПТ 09:00-18:30, СБ 09:00-16:00, ВС 10:00-14:00|96.08|59.13008000195495|37.93398003929013
8638/0158|2021-02-24 17:08:40|Вологодская область,город Череповец, проспект Победы, дом 131|ПН-ПТ 08:30-18:30, СБ 09:00-15:30, ВС выходной|96.15|59.12446001969485|37.97748002129489
8638/0159|2021-02-24 17:08:39|Вологодская область,город Череповец,улица Первомайская, дом 25|ПН-ПТ 09:00-19:00, СБ 09:00-16:30, ВС выходной|96.3|59.12156000692471|37.96330002041688
8638/0161|2021-02-24 17:08:39|Вологодская область,город Череповец,улица Любецкая, дом 41|ПН-ПТ 09:00-19:00, СБ 09:00-15:30, ВС выходной|96.0|59.09014999824117|37.90149002238246
8638/0162|2021-02-24 17:08:39|Вологодская область,город Череповец,улица Ленина, дом 63|ПН-ПТ 09:00-18:30, СБ 09:00-16:00, ВС выходной|95.83|59.12492001854113|37.92282003812622
8638/0176|2021-02-24 17:08:35|Вологодская область, Кадуйский район ,рабочий поселок Кадуй,улица Молодежная, дом 6 корпус 3|ПН-ПТ 08:30-17:30, СБ-ВС выходной|98.18|59.21004997995217|37.10717997379004
9055/01020|2021-10-27 09:25:48|Ленинградская область, Выборгский район ,город Светогорск,улица Пограничная, дом 1|ПН-ПТ 09:00-18:00, СБ-ВС выходной|99.29|61.11582000326172|28.85354003349948
9055/01082|2020-09-25 10:59:46|Ленинградская область, Кировский район ,город Отрадное,улица Гагарина, дом 1А|ПН-ПТ 09:00-18:30, СБ 10:00-14:30, ВС выходной|99.23|59.77345297468243|30.79637553888157
9055/01084|2022-11-14 14:41:11|Ленинградская область, Кировский район , гп Мга,улица Вокзальная, дом 5|ПН выходной, ВТ-ПТ 09:00-19:00, СБ 09:00-15:00, ВС выходной|99.66|59.75726001419|31.06282002807725
9055/01105|2019-09-24 16:11:06|г Санкт-Петербург,улица Яхтенная, дом 10 корпус 1|ПН-ПТ 09:00-18:00, СБ 10:00-16:00, ВС выходной|93.0|59.98907393795557|30.21619888042869
9055/01106|2020-12-24 14:56:44|г Санкт-Петербург, проспект Энгельса, дом 124 корпус 1|ПН-ПТ 09:30-19:00, СБ 10:00-16:30, ВС выходной|93.64|60.04185639356336|30.32643233119875
9055/01108|2021-05-12 12:41:38|г Санкт-Петербург,улица Партизана Германа, дом 14/117|ПН-ВС 10:00-21:00|97.27|59.83345584087165|30.17576901000222
9055/01689|2020-12-24 14:56:44|г Санкт-Петербург,улица Коллонтай, дом 24 корпус 2|ПН-ПТ 10:00-19:30, СБ 10:00-16:30, ВС выходной|93.17|59.92170200447124|30.47792707576577
9055/017|2020-12-24 14:56:44|г Санкт-Петербург,город Сестрорецк,улица Токарева, дом 16|ПН-ПТ 09:30-18:00, СБ 10:00-16:00, ВС выходной|94.73|60.0901194382275|29.95466633175392
9055/01777|2020-12-24 14:56:44|г Санкт-Петербург, проспект КИМа, дом 4|ПН-ПТ 10:00-18:30, СБ 10:00-16:30, ВС выходной|100.0|59.94965997987876|30.2449000022583
9055/01783|2021-05-12 12:41:37|Ленинградская область, Кировский район ,город Шлиссельбург,улица Кирова, дом 2|ПН выходной, ВТ-ПТ 09:30-19:00, СБ 09:15-16:45, ВС выходной|99.24|59.93689999912721|31.0271100192457
9055/01820|2020-12-24 14:56:44|г Санкт-Петербург,улица Севастьянова, дом 7|ПН-ПТ 09:00-19:00, СБ-ВС выходной|100.0|59.8746499930856|30.32907995876349
9055/01821|2021-02-01 14:11:42|г Санкт-Петербург, линия 3-я В.О., дом 34|ПН-ПТ 09:00-19:00, СБ 09:00-18:00, ВС выходной|97.21|59.94492001363307|30.28271998757623
9055/01826|2020-12-24 14:56:44|г Санкт-Петербург, проспект Славы, дом 43/49|ПН-ПТ 10:00-19:30, СБ 11:00-16:00, ВС выходной|97.71|59.85793999855309|30.38996995910534
9055/01829|2020-12-24 14:56:44|г Санкт-Петербург, проспект Энергетиков, дом 37|ПН-ПТ 10:00-20:00, СБ 10:00-18:00, ВС выходной|100.0|59.95887001508794|30.4397299654967
9055/01840|2021-02-01 14:11:41|Ленинградская область,город Сосновый Бор, проспект Героев, дом 47|ПН-ПТ 09:00-19:00, СБ 10:00-16:00, ВС выходной|96.36|59.90863999347604|29.0811600019602
9055/01923|2021-08-17 12:37:06|Ленинградская область, Всеволожский район ,город Кудрово, мкр Новый Оккервиль,улица Ленинградская, дом 3|ПН-ПТ 10:00-19:30, СБ 10:00-14:30, ВС выходной|97.5|59.91315000220814|30.50570996036089
9055/02021|2021-02-01 14:11:43|Ленинградская область, Всеволожский район ,город Мурино, проспект Авиаторов Балтики, дом 7|ПН-ПТ 10:00-20:00, СБ 10:00-17:00, ВС 11:00-15:00|99.34|60.05236000290716|30.43860997559437
9055/0256|2020-08-18 12:07:28|г Санкт-Петербург, проспект Средний В.О., дом 35|ПН-ПТ 10:00-19:30, СБ 10:00-16:30, ВС 11:00-16:00|98.37|59.94287998412869|30.27670002089658
9055/0415|2020-12-25 03:08:08|г Санкт-Петербург, проспект Стачек, дом 26|ПН-ПТ 10:00-19:00, СБ-ВС выходной|100.0|59.89002001466696|30.27211998136346
9055/0525|2020-12-24 14:56:44|г Санкт-Петербург,улица Савушкина, дом 3|ПН-ПТ 09:30-19:30, СБ 10:00-17:00, ВС 11:00-17:00|100.0|59.98677001799771|30.29923996436375
9055/0556|2021-05-12 12:41:36|г Санкт-Петербург,город Петергоф,улица Чичеринская, дом 13 корпус 1|ПН-ПТ 09:30-18:30, СБ 10:00-18:00, ВС выходной|91.43|59.87477635286614|29.85670244007953
9055/0609|2020-12-24 14:56:44|г Санкт-Петербург,город Колпино, проспект Ленина, дом 37|ПН-ПТ 10:00-19:00, СБ-ВС выходной|89.57|59.8266799840269|30.08178003601813
9055/0623|2020-12-24 14:56:44|г Санкт-Петербург, проспект Науки, дом 41|ПН-ПТ 09:00-18:30, СБ 11:00-17:00, ВС выходной|100.0|60.00870998483558|30.41250001192674
9055/0663|2021-08-17 12:37:06|г Санкт-Петербург, проспект Ветеранов, дом 141 корпус 1|ПН-ПТ 09:00-18:30, СБ 10:00-16:30, ВС 11:00-16:30|93.78|59.83583000480934|30.14523003722783
9055/0750|2021-12-13 14:19:13|г Санкт-Петербург, проспект Косыгина, дом 28 корпус 1|ПН-ПТ 10:00-19:00, СБ 10:00-17:00, ВС 11:00-16:00|92.39|59.94573882533318|30.49653122899472
9055/0775|2020-12-24 14:56:44|г Санкт-Петербург, проспект Пятилеток, дом 10 корпус 1|ПН-ПТ 09:30-19:00, СБ 10:00-17:00, ВС выходной|93.64|59.92236029459566|30.45618895082609
9055/0808|2021-05-12 12:41:33|Ленинградская область, Волховский район ,город Новая Ладога, мкр В, дом 2|ПН-ПТ 09:00-18:00, СБ-ВС выходной|99.15|60.10146999270722|32.30476997434383
9055/0814|2021-02-01 14:11:41|Ленинградская область, Волховский район ,город Сясьстрой,улица Советская, дом 22|ПН-ПТ 09:00-18:00, СБ-ВС выходной|99.26|60.14087000868324|32.55882998581922
9055/0838|2021-02-01 14:11:49|Ленинградская область, Кингисеппский район ,город Ивангород,улица Гагарина, дом 1|ПН выходной, ВТ-ПТ 09:00-18:30, СБ 09:00-16:00, ВС выходной|89.71|59.37585999228799|28.21786001707326
9055/0895|2021-06-21 15:42:03|Ленинградская область, Гатчинский район , гп Вырица,улица Слуцкая, дом 11А|ПН-ПТ 09:30-18:30, СБ-ВС выходной|99.67|59.41108743341753|30.35280095742254
9055/0923|2020-09-25 10:59:46|Ленинградская область, Тосненский район ,город Никольское,улица Комсомольская, дом 9|ПН выходной, ВТ-ПТ 09:00-18:30, СБ 09:00-16:00, ВС выходной|99.31|59.70548998550768|30.78716001975684
9055/0984|2021-10-27 09:13:27|Ленинградская область, Всеволожский район , гп имени Морозова,улица Мира, дом 10|ПН выходной, ВТ-ПТ 09:00-18:30, СБ 09:00-16:00, ВС выходной|99.7|59.97581998350836|31.03122000164876
9055/0993|2021-08-17 12:37:05|Ленинградская область, Всеволожский район , гп Кузьмоловский,улица Железнодорожная, дом 24|ПН-ПТ 09:00-18:00, СБ 10:00-14:00, ВС выходной|99.74|60.11192997922745|30.48938997578313
